year,Country,terrorist_attacks,terrorist_attack_injuries,terrorist_attack_fatalities
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,India,130,357,325
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Chechnya,4,3,3
2007,France,37,2,0
2007,Greece,11,0,0
2007,Greece,11,0,0
2007,Israel,49,1,4
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Ecuador,1,1,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Sri Lanka,41,234,80
2007,Sri Lanka,41,234,80
2007,India,130,357,325
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Mexico,2,0,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Spain,39,3,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Serbia,16,0,1
2007,France,37,2,0
2007,France,37,2,0
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Sri Lanka,41,234,80
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Uganda,1,5,0
2007,Algeria,38,466,181
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Bangladesh,6,3,4
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,India,130,357,325
2007,Kashmir,22,101,23
2007,France,37,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Kashmir,22,101,23
2007,India,130,357,325
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Nepal,10,5,1
2007,Kashmir,22,101,23
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,India,130,357,325
2007,Russia,78,153,66
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Bangladesh,6,3,4
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Sri Lanka,41,234,80
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Iran,3,0,6
2007,Thailand,744,1132,583
2007,Algeria,38,466,181
2007,Kashmir,22,101,23
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,Spain,39,3,0
2007,Colombia,50,151,50
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Russia,78,153,66
2007,West Bank/Gaza,16,2,0
2007,Iraq,2469,16676,7676
2007,Kashmir,22,101,23
2007,Nepal,10,5,1
2007,India,130,357,325
2007,Afghanistan,317,582,621
2007,Sri Lanka,41,234,80
2007,Sri Lanka,41,234,80
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Afghanistan,317,582,621
2007,India,130,357,325
2007,India,130,357,325
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Spain,39,3,0
2007,Greece,11,0,0
2007,United Kingdom,9,7,1
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Algeria,38,466,181
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Russia,78,153,66
2007,Iraq,2469,16676,7676
2007,Spain,39,3,0
2007,United Kingdom,9,7,1
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Sri Lanka,41,234,80
2007,Pakistan,202,562,355
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Chechnya,4,3,3
2007,United Kingdom,9,7,1
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Kashmir,22,101,23
2007,Colombia,50,151,50
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Afghanistan,317,582,621
2007,India,130,357,325
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Spain,39,3,0
2007,Israel,49,1,4
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Kashmir,22,101,23
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Spain,39,3,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Nepal,10,5,1
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Algeria,38,466,181
2007,Algeria,38,466,181
2007,Algeria,38,466,181
2007,Algeria,38,466,181
2007,Algeria,38,466,181
2007,Algeria,38,466,181
2007,Algeria,38,466,181
2007,Israel,49,1,4
2007,Philippines,53,241,74
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Lebanon,1,20,3
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Colombia,50,151,50
2007,Pakistan,202,562,355
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Russia,78,153,66
2007,Spain,39,3,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Colombia,50,151,50
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Nepal,10,5,1
2007,Nepal,10,5,1
2007,Nepal,10,5,1
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Iran,3,0,6
2007,Philippines,53,241,74
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Spain,39,3,0
2007,Spain,39,3,0
2007,Thailand,744,1132,583
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Russia,78,153,66
2007,Israel,49,1,4
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Serbia,16,0,1
2007,India,130,357,325
2007,Philippines,53,241,74
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,West Bank/Gaza,16,2,0
2007,Egypt,2,1,1
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Russia,78,153,66
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Russia,78,153,66
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Iraq,2469,16676,7676
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Kashmir,22,101,23
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,France,37,2,0
2007,Spain,39,3,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Serbia,16,0,1
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Sri Lanka,41,234,80
2007,Saudi Arabia,2,0,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Afghanistan,317,582,621
2007,France,37,2,0
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Iran,3,0,6
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Colombia,50,151,50
2007,Colombia,50,151,50
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Colombia,50,151,50
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Sri Lanka,41,234,80
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Algeria,38,466,181
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Spain,39,3,0
2007,Algeria,38,466,181
2007,Indonesia,4,13,0
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Turkey,5,1,2
2007,Turkey,5,1,2
2007,Thailand,744,1132,583
2007,Chechnya,4,3,3
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Italy,4,0,0
2007,Italy,4,0,0
2007,Turkey,5,1,2
2007,Pakistan,202,562,355
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Israel,49,1,4
2007,Trinidad-Tobago,1,9,0
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,France,37,2,0
2007,Sri Lanka,41,234,80
2007,Pakistan,202,562,355
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,India,130,357,325
2007,Sri Lanka,41,234,80
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Israel,49,1,4
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Pakistan,202,562,355
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Philippines,53,241,74
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,India,130,357,325
2007,Kashmir,22,101,23
2007,Mauritania,1,0,2
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Morocco,2,5,2
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Pakistan,202,562,355
2007,Germany,4,0,0
2007,France,37,2,0
2007,India,130,357,325
2007,Pakistan,202,562,355
2007,West Bank/Gaza,16,2,0
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Colombia,50,151,50
2007,Somalia,97,161,149
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,France,37,2,0
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,India,130,357,325
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,France,37,2,0
2007,India,130,357,325
2007,India,130,357,325
2007,India,130,357,325
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Colombia,50,151,50
2007,West Bank/Gaza,16,2,0
2007,Kashmir,22,101,23
2007,Thailand,744,1132,583
2007,Thailand,744,1132,583
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Afghanistan,317,582,621
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
2007,Iraq,2469,16676,7676
